centroid,log(zero_cross),type
4102.977382248197,-3.254702982514018,snare
4119.222822770882,-3.4422193561850767,snare
5137.511719412706,-3.4236429706121414,snare
2315.4983408323365,-3.8169128056264876,snare
3547.668807119232,-2.9490486676578067,snare
5408.468255851252,-2.2258240318605838,snare
10216.458699531411,-1.3058364381051024,snare
5125.569878917203,-2.548685611433538,snare
5657.249868365139,-2.081242803049476,snare
4437.213939650828,-3.4054053830623605,snare
5605.599728828867,-2.2038451251418083,snare
6835.2019961936685,-1.9381419594088027,snare
5402.364282669918,-2.8969923057017537,snare
4044.4825465691983,-2.8649039911502534,snare
4714.138929795444,-3.5001133346039794,snare
5487.435801953033,-2.1204635162027574,snare
4236.375144787023,-2.3229877803142314,snare
5556.88611436891,-2.3168839973762134,snare
4123.569849630414,-2.631289139968748,snare
6351.516847136694,-2.820299684913499,snare
3787.2792777062173,-3.7299014286368575,snare
4528.828854449256,-2.5435835595496425,snare
6167.833595972592,-2.3394490573683036,snare
2631.380840044162,-3.7552192366211474,snare
6078.7789236335575,-2.3710639137500062,snare
3900.673553443931,-3.199273177574687,snare
5367.511467599656,-2.6913930640384534,snare
6262.76777132626,-2.002680480546374,snare
6042.746186220945,-2.2276776005099066,snare
3442.9034939329335,-2.907921376233944,snare
2820.8145537210826,-2.956711540403376,snare
2261.5270036371294,-3.5757507488095994,snare
5187.268669360701,-2.511040011817171,snare
6962.338203510529,-1.7686336239272247,snare
3283.4933318625535,-3.4359888064344406,snare
2065.1840120293673,-3.8169128056264876,snare
4677.218460830504,-2.1474921885906766,snare
4199.857913365978,-2.8969923057017537,snare
2985.8003353439935,-3.3412434388450745,snare
2565.5229449768294,-3.244393612855157,snare
3444.940805004679,-3.079313862495708,snare
3992.7271729991608,-3.4675371641693666,snare
2461.581430536168,-3.297037346340579,snare
3936.8729967506797,-2.9959322535566573,snare
5288.144685983252,-2.2482968877126424,snare
3765.2653568461815,-3.486955250026468,snare
2904.900210672429,-2.945239139241139,snare
3571.1665930135828,-2.960565109719366,snare
2196.7006392728244,-4.4398557275131845,snare
2379.62688579768,-3.286284554564317,snare
3456.9745644545847,-2.733567989089166,snare
3773.083400414871,-2.810282906670028,snare
5451.627209692178,-2.1121647133880623,snare
3746.010511200395,-3.4422193561850767,snare
4554.726800915657,-3.151417156397052,snare
7074.790657519175,-1.954949077725184,snare
2490.9458774022155,-3.3412434388450745,snare
2038.097687909466,-3.619553371467992,snare
3935.5281616871084,-3.5067578773226478,snare
4581.7288614165955,-2.4283482959720577,snare
4101.597918585414,-2.968317086523684,snare
3646.274419329298,-2.9042650650308337,snare
7804.830949333402,-1.8178928312572258,snare
7192.869057606876,-1.7028502741589453,snare
4166.3710779595285,-3.146755143291241,snare
4605.827275325811,-3.4935126505726273,snare
4915.6117666151185,-3.713372126685647,snare
3847.2882291335027,-3.175058919454093,snare
5935.573687624321,-2.362535077402486,snare
2875.3189573004647,-3.86343282126138,snare
3030.831718581647,-3.2091254740176987,snare
8953.676876640264,-1.5188835291683025,snare
6512.128328391751,-2.236997332458709,snare
2217.533765737498,-3.275646156359261,snare
4673.033281880328,-2.1612855107230122,snare
5049.900129602482,-2.2674179291594205,snare
5313.197356218219,-2.590467145448493,snare
5038.272063503017,-2.830417815079084,snare
3871.4822174856126,-2.5615558019540727,snare
3280.2413504198603,-3.9122229854308124,snare
4294.345142540318,-3.7299014286368575,snare
3267.0171587956474,-3.083671167864664,snare
4483.764253985627,-3.1846743781535345,snare
4395.764651172447,-3.984793678265648,snare
3814.7144190914987,-2.930144513018654,snare
8787.471839249723,-1.6359818677763687,snare
3987.578431036449,-2.6680683914720444,snare
4276.121550137238,-2.335308264702272,snare
2856.9289785226433,-3.020224946125702,snare
4132.2420026923355,-2.721335420653532,snare
4017.119738476546,-2.6257489595931327,snare
8468.666137559825,-1.5345304199499612,snare
2904.342742213511,-3.561566113817643,snare
2626.2429084001733,-3.2916464977057025,snare
6705.304050719786,-2.1254760580263015,snare
4671.037753948659,-1.7194527584439732,snare
5576.882456959109,-3.265119743372274,snare
1370.1352213721625,-3.8730022722775312,snare
5230.022240965173,-2.4867079111576404,snare
4379.245371749064,-3.132898108629815,snare
2882.475435965265,-2.622990337154053,snare
8442.068010239564,-1.6693878968425406,snare
3664.72834884579,-2.9959322535566573,snare
6134.648795922249,-2.1630231306215535,snare
2208.6893455150393,-3.2091254740176987,snare
1501.319145138402,-3.9530449799510676,snare
3426.879959255457,-3.835261944294684,snare
4138.259219641215,-3.146755143291241,snare
6610.198784351893,-2.2559014870978613,snare
3758.3688908348176,-3.8539540773068364,snare
3795.065812192502,-3.1057471195638637,snare
3345.8302306040287,-3.393429192015645,snare
4396.507972655292,-3.1943831922804953,snare
4516.914486352682,-2.6011911088114688,snare
4647.35192056954,-2.8684189332576975,snare
2851.8316032395933,-3.096858172146618,snare
4924.047256265812,-3.2240883466944115,snare
7041.141118709673,-1.6318835013840862,snare
4185.743856959385,-3.411447697518323,snare
4007.127497873485,-2.4125999390039183,snare
3745.2744022169495,-2.9115911051229064,snare
4396.196934547747,-3.219075804870867,snare
5204.453424318006,-2.6884475538086967,snare
2765.4593568521923,-3.3244363205286933,snare
3915.9634800871436,-2.8684189332576975,snare
4480.2039213413955,-2.235126424522897,snare
4786.3990953699395,-3.375729614916244,snare
4111.083630809524,-2.3456925740079884,snare
5183.460634866548,-2.074853004950705,snare
3568.058145804598,-2.886181389597538,snare
5272.108475803981,-2.4374599763233133,snare
2311.5366495849357,-3.9740983891489,snare
4500.274886156763,-2.585147983970893,snare
6809.005622251971,-2.0621946080787814,snare
5560.470463308497,-2.1752717526977525,snare
2802.471547538546,-3.254702982514018,snare
3178.1051462754276,-3.6653629074992864,snare
3076.9559757850966,-3.8730022722775312,snare
3785.4433541602566,-3.582919238288212,snare
3361.9339087966673,-3.763802980312539,snare
11081.192255403472,-1.300683684709446,hihat_open
9508.78844077931,-2.0496944453145503,hihat_open
7772.649047508565,-1.7039485719080079,hihat_open
4064.019323156779,-4.199905057882593,hihat_open
9269.491175057805,-1.6421610841423266,hihat_open
9545.969101152583,-1.5197971884369772,hihat_open
6811.245753634626,-1.7329361087812603,hihat_open
11829.359883216253,-1.1459038762046265,hihat_open
5777.4576775382575,-3.020224946125702,hihat_open
8824.937625578274,-1.621710473671036,hihat_open
6060.795352108187,-1.8723022019132598,hihat_open
6828.514556596899,-1.9353680325260774,hihat_open
8458.335534832126,-1.5781392253773958,hihat_open
8353.21846416664,-1.6865189367727242,hihat_open
10904.863802433494,-1.3050987029185628,hihat_open
7414.201164477186,-1.6725776922106408,hihat_open
9827.414693534532,-1.4517798078211863,hihat_open
5819.718091137678,-2.1372706345191386,hihat_open
6571.336041511623,-1.9836043334855602,hihat_open
9298.556387033008,-1.6651506023670253,hihat_open
10605.294394372033,-1.4042510627118159,hihat_open
6770.892014137164,-1.939531813697857,hihat_open
728.6490696493684,-4.423048609196803,hihat_open
7897.9300245266095,-1.727295935904999,hihat_open
9872.216172682929,-1.4927441409652673,hihat_open
8507.294741674827,-1.5704171792834853,hihat_open
9333.114905443577,-1.589835265140587,hihat_open
8097.185752944204,-1.7172231031167042,hihat_open
7895.301569743516,-1.747751194566401,hihat_open
12498.721418647869,-1.1739669422715364,hihat_open
8191.775072598957,-1.7183373093601075,hihat_open
7930.396108710653,-1.931221516564229,hihat_open
9624.478113372315,-1.5079842387102669,hihat_open
11912.696231814542,-1.1591994186858712,hihat_open
8164.009348552365,-1.6546352583675026,hihat_open
8040.106027545333,-1.5504260328049206,hihat_open
9586.100537399754,-1.5996875615835986,hihat_open
7513.959484459949,-1.7194527584439732,hihat_open
6337.044006613442,-2.0957709036123857,hihat_open
9600.741836257686,-1.7318055264109742,hihat_open
2662.2216601817245,-2.8969923057017537,hihat_open
7113.664789812821,-1.8504363789896972,hihat_open
11129.86332677466,-1.3380852019148695,hihat_open
6038.042124270906,-1.9270921232222178,hihat_open
6665.723535147091,-1.8749063700516475,hihat_open
10060.465958109378,-1.3793201373745565,hihat_open
7931.1134780837365,-2.7840518945211583,hihat_open
7336.29643732205,-1.9381419594088027,hihat_open
8606.476375071026,-1.5675367164181313,hihat_open
5154.567641246313,-2.0373486094922506,hihat_open
9738.456741716103,-1.4874202597125175,hihat_open
10218.324647098518,-1.3259638413825245,hihat_open
12342.830170057943,-1.2610959317282233,hihat_open
7468.502896488002,-1.614650434260311,hihat_open
7125.241056937193,-2.1221315733034545,hihat_open
12242.118112764358,-1.1922442134633287,hihat_open
9584.294394237215,-1.4449712708815328,hihat_open
5510.497758189864,-3.9530449799510676,hihat_open
9655.214071258646,-1.419844320804111,hihat_open
7950.357251724958,-1.6598791088735134,hihat_open
11295.086333191164,-1.3117579950085396,hihat_open
9976.83395463992,-1.5079842387102669,hihat_open
7686.946046275578,-1.7947633765634556,hihat_open
6875.810876703579,-1.6619843728089758,hihat_open
7207.545188745587,-1.8265508940003403,hihat_open
6466.897164620372,-1.9734813258541115,hihat_open
6338.868133938418,-2.029709152934293,hihat_open
7341.798305070692,-1.8906754221698792,hihat_open
10298.823294421532,-1.2767434771634376,hihat_open
7037.782465754532,-1.7887645583342022,hihat_open
10716.07533685242,-1.3864943411225568,hihat_open
6479.513703141802,-1.9967720438602077,hihat_open
1221.608712542797,-4.474341903584354,hihat_open
4701.4348295501695,-2.2810235812151993,hihat_open
10734.589179264818,-1.2470802853398788,hihat_open
7576.784527395981,-1.8762110016783125,hihat_open
9551.5566937749,-1.4603561897210122,hihat_open
10014.568445182764,-1.40181104523445,hihat_open
8192.89334885453,-2.496369822069377,hihat_open
6496.1928237992215,-2.0086240344472217,hihat_open
7716.53944393965,-1.84409520365125,hihat_open
6479.528472239598,-1.9967720438602077,hihat_open
8012.372128166738,-1.7116706180019183,hihat_open
9177.153104132452,-1.6598791088735134,hihat_open
9116.69357859932,-1.7828015114459557,hihat_open
787.1313219042877,-4.456950160872484,hihat_open
9858.571016131264,-1.4475190429603315,hihat_open
1883.0403872001398,-4.52840912485463,hihat_open
9616.67584947107,-1.40181104523445,hihat_open
10342.677573509887,-1.3472736279692756,hihat_open
9220.821506366214,-2.0496944453145503,hihat_open
11788.229776647659,-1.2512643918624526,hihat_open
5808.4345547635385,-2.133886536534898,hihat_open
8964.590325758118,-1.608638392103683,hihat_open
6959.712919369651,-1.8428317796044777,hihat_open
4172.916367553629,-2.3477824389274478,hihat_open
7601.903825004319,-1.6962856991624389,hihat_open
10792.443083133847,-1.323707353023792,hihat_open
5769.075408154382,-2.051248447181284,hihat_open
1860.8690284893837,-4.566149452837476,hihat_open
10515.257900541492,-1.3880956224895307,hihat_open
7326.106261277156,-2.7032626395938375,hihat_open
8639.196122299307,-1.4972024631069785,hihat_open
11540.743141496683,-1.4264833493389202,hihat_open
9629.634209215867,-1.4475190429603315,hihat_open
9402.168420829552,-1.6930195013758176,hihat_open
9691.959317948847,-2.0780428003188054,hihat_open
10529.627343505388,-1.3043615115840346,hihat_open
7235.446998998609,-1.950720741615663,hihat_open
9031.513437406931,-1.3961407181743624,hihat_open
7097.545575411359,-1.7627890719309414,hihat_open
6829.884180993935,-2.06062351584674,hihat_open
7655.819083775767,-1.939531813697857,hihat_open
9289.607240825177,-1.7971730162836086,hihat_open
9420.203050263708,-1.4483697448406443,hihat_open
8721.065539885054,-1.468138330163067,hihat_open
7222.973786116365,-1.9850588791965542,hihat_open
8945.277085319893,-1.5694561028039349,hihat_open
10439.380686972076,-1.4340053237936086,hihat_open
10907.619286485824,-1.3793201373745565,hihat_open
10582.232760572528,-1.4099676973081992,hihat_open
12134.438196044674,-1.2155708292809715,hihat_open
6045.068139175333,-2.086062089485425,hihat_open
8119.444583860947,-1.6056458711672292,hihat_open
7313.305900375532,-1.84409520365125,hihat_open
10472.62232059443,-1.3102743152111478,hihat_open
8775.887958584319,-1.5675367164181313,hihat_open
9254.626475183339,-1.71277865135628,hihat_open
9309.035883401677,-1.522543185585833,hihat_open
6026.646318450381,-1.8619528210512564,hihat_open
11293.20424081412,-1.0920352843917522,hihat_open
7150.75761880969,-1.8228311128978083,hihat_open
1770.3698677812536,-4.05148505276432,hihat_open
8491.74638542915,-2.694347275935885,hihat_open
9390.552789265808,-1.4264833493389202,hihat_open
5298.838730240019,-2.0373486094922506,hihat_open
9126.394887938604,-1.530826712012477,hihat_open
10361.854104021004,-1.4181914278658114,hihat_open
12630.743249986948,-1.2653392195660897,hihat_open
10914.662792651387,-1.2897306726902489,hihat_open
6544.592264764784,-1.9997218985066287,hihat_open
8280.742002975743,-1.541045100971155,hihat_open
3974.328512774625,-1.619688228290268,hihat_open
4579.359235431375,-3.364101576921125,hihat_open
9260.57433607804,-1.6598791088735134,hihat_open
9672.77106146384,-1.7768738118126803,hihat_open
9781.478842241811,-1.5656210070199923,hihat_open
9775.117036838472,-1.4945250853362622,hihat_open
9819.580651119606,-1.4083310357317314,hihat_open
7508.533918349682,-1.9107429852206883,hihat_open
6545.0320208066605,-2.0086240344472217,hihat_open
4441.800678975596,-3.110221399958785,hihat_open
7909.949067969826,-1.7454576155793016,hihat_open
7592.304274181988,-1.6431946759656093,hihat_open
9335.029759152061,-1.4900786573791274,hihat_open
9551.5030264733,-1.4256510563237508,hihat_open
6113.726149310262,-1.5888553532542382,hihat_open
9656.825105438984,-1.476856781202948,hihat_open
10358.61912935415,-1.419017532828117,hihat_open
4364.236630764018,-2.4015010459358694,hihat_open
7060.095066684607,-1.804436970741834,hihat_open
8884.071272147412,-1.547602501517314,hihat_open
9147.150680933137,-1.5317513537796954,hihat_open
7389.554502343775,-1.6693878968425406,hihat_open
7452.010902517211,-1.9691740686565313,hihat_open
9592.861602807057,-1.470745893570148,hihat_open
11579.877038337112,-1.2155708292809715,hihat_open
9282.499560593715,-1.6380373669584647,hihat_open
10339.703633961512,-1.3396107552237064,hihat_open
7494.760636273226,-1.6106383927703503,hihat_open
12608.910033819575,-0.8849920448174504,hihat_open
9995.789648824866,-1.4124277231490614,hihat_open
6451.987889940929,-1.9188841428043881,hihat_open
9059.240958467115,-1.4001876682545593,hihat_open
10787.559142486387,-1.3050987029185628,hihat_open
8041.526979743005,-1.8645301420655567,hihat_open
7716.56161839511,-1.8428317796044777,hihat_open
11462.335080485229,-1.2075116855941168,hihat_open
9800.098978056023,-1.4331667493209874,hihat_open
3986.6417613314065,-3.963516279818363,hihat_open
6299.6904493389575,-1.904008953039344,hihat_open
12114.846631415916,-1.2196248888875239,hihat_open
9866.24893783094,-1.4786096300303626,hihat_open
7873.9141538751965,-1.7500500461535116,hihat_open
8701.459888742313,-1.7138879138105658,hihat_open
9302.812856016819,-1.619688228290268,hihat_open
1235.2286705740207,-4.510059986186433,hihat_open
9398.451413182385,-1.5859213658194506,hihat_open
8000.751297987781,-1.956362505522331,hihat_open
6508.249194038072,-1.8466268505730294,hihat_open
7613.526407473824,-1.6278018630644377,hihat_open
8605.744647802854,-1.5216270151140534,hihat_open
7939.2447961194885,-1.7028502741589453,hihat_open
11274.764880388535,-1.2257369622444427,hihat_open
5783.0509356698185,-2.20022848467162,hihat_open
6451.992047836622,-1.9188841428043881,hihat_open
6835.149454789602,-1.84409520365125,hihat_open
5927.638390532433,-2.150922723687466,hihat_open
10974.115312959333,-1.3327640187015892,hihat_open
7538.173125638599,-1.7006572908239352,hihat_open
7820.992182584134,-1.684361438632703,hihat_open
10336.279523783052,-1.3495839871024597,hihat_open
7243.388982889739,-1.6886810997772195,hihat_open
8964.383918115189,-1.667267005273403,hihat_open
8645.466616367194,-2.9414440682725878,hihat_open
8820.164645920187,-1.6411285595281373,hihat_open
9198.986414605708,-1.5088879893366236,hihat_open
8731.144995765197,-1.5752364657194342,hihat_open
9210.794802106042,-1.5161475493494276,hihat_open
5905.618587326659,-2.304787075667385,hihat_open
8403.178944350475,-1.2456894645315357,hihat_open
6069.884694834465,-2.1321987724211784,hihat_open
8487.060794035864,-1.632906519376121,hihat_open
9976.09962369918,-1.4672706511498448,hihat_open
8964.645442154248,-1.608638392103683,hihat_open
9870.472489261425,-1.4891917393608995,hihat_open
7968.4394673920415,-1.6651506023670253,hihat_open
9302.204863022176,-1.6962856991624389,hihat_open
10396.633122849998,-1.3518996963580578,hihat_open
8583.123459092742,-1.5429142603938586,hihat_open
8744.622890117102,-1.4803655567326275,hihat_open
8993.456388838253,-1.6789879705715598,hihat_open
6975.954507005662,-1.9243486372764669,hihat_open
10487.119282331849,-1.3612165339382882,hihat_open
7048.730443484415,-1.7756924767668492,hihat_open
6289.659162730752,-1.6951957807984133,hihat_open
7682.244423554155,-1.691933135163597,hihat_open
12604.280325276766,-0.8791949271331244,hihat_open
6770.946482782625,-1.939531813697857,hihat_open
8942.159143255409,-1.4724880542895329,hihat_open
6956.512499406002,-1.7792406768229467,hihat_open
11031.61785072423,-1.2646307533657164,hihat_open
9127.44731046019,-1.5097925574670505,hihat_open
10060.036615503312,-1.3977575334012675,hihat_open
12598.882560938373,-0.8917980992864498,hihat_open
7623.899074601639,-1.6693878968425406,hihat_open
6849.477063651154,-1.8020097850842227,hihat_open
11151.020925418363,-1.2774605800984347,hihat_open
11789.722437705686,-1.293368363133073,hihat_open
8732.685259984004,-1.5723421076930697,hihat_open
8275.591613826255,-2.558968478389122,hihat_open
8139.361394321302,-1.7228065905424046,hihat_open
9687.350977030716,-1.456058804508466,hihat_open
7031.901726608533,-1.6768466421302166,hihat_open
11218.54154181507,-1.2041727843286023,hihat_open
9365.502925800414,-1.4838866871312062,hihat_open
7003.29601231191,-1.9229797116691252,hihat_open
11988.4670179877,-1.1962046146794254,hihat_open
8388.789712525948,-1.69084794786231,hihat_open
6905.714516418787,-1.79596747062826,hihat_open
9134.263147104606,-1.7284214284267336,hihat_open
8796.005653152257,-1.6298405997542862,hihat_open
